record_id,date_time,city_zone,road_type,traffic_volume,average_speed_kmph,weather_condition,accident_reported,travel_time_minutes,congestion_level
2085,2024-03-27 20:00:00,Residential,Highway,56,10.7,Clear,No,64.7,Medium
2086,2024-03-27 21:00:00,Suburban,Highway,1630,77.4,Fog,Yes,13.4,Low
2087,2024-03-27 22:00:00,Suburban,Local Road,2735,18.2,Clear,No,75.1,Medium
2088,2024-03-27 23:00:00,Suburban,Highway,168,54.4,Storm,No,39.5,Low
2089,2024-03-28 00:00:00,Residential,Local Road,879,28.8,Clear,No,12.4,Low
2090,2024-03-28 01:00:00,Residential,Highway,2150,50.0,Fog,No,22.7,Low
2091,2024-03-28 02:00:00,Industrial,Main Road,670,64.2,Rain,No,54.9,Medium
2092,2024-03-28 03:00:00,Residential,Main Road,2173,45.0,Fog,No,26.7,High
2093,2024-03-28 04:00:00,Industrial,Local Road,1602,13.2,Fog,No,10.9,Low
2094,2024-03-28 05:00:00,Commercial,Local Road,1247,25.6,Storm,No,96.0,Medium
2095,2024-03-28 06:00:00,Commercial,Local Road,269,27.4,Clear,No,103.5,High
2096,2024-03-28 07:00:00,Industrial,Local Road,1019,46.4,Clear,No,16.6,Medium
2097,2024-03-28 08:00:00,Industrial,Local Road,2077,21.2,Clear,No,94.7,High
2098,2024-03-28 09:00:00,Residential,Highway,2135,17.3,Storm,No,95.8,Low
2099,2024-03-28 10:00:00,Suburban,Local Road,888,11.1,Clear,No,34.1,High
2100,2024-03-28 11:00:00,Residential,Highway,945,32.6,Fog,No,8.7,Low
2101,2024-03-28 12:00:00,Industrial,Highway,1922,41.3,Fog,No,70.9,Medium
2102,2024-03-28 13:00:00,Industrial,Main Road,144,28.7,Clear,No,44.0,Low
2103,2024-03-28 14:00:00,Residential,Local Road,612,45.6,Rain,No,91.3,Medium
2104,2024-03-28 15:00:00,Commercial,Highway,1526,34.2,Clear,No,5.5,Medium
2105,2024-03-28 16:00:00,Residential,Local Road,281,66.3,Rain,Yes,11.6,Low
2106,2024-03-28 17:00:00,Residential,Main Road,1472,63.0,Storm,No,53.3,Low
2107,2024-03-28 18:00:00,Suburban,Local Road,2754,54.0,Fog,No,55.7,Low
2108,2024-03-28 19:00:00,Industrial,Highway,2598,59.0,Storm,No,107.8,High
2109,2024-03-28 20:00:00,Industrial,Highway,178,60.7,Rain,No,7.6,Low
2110,2024-03-28 21:00:00,Downtown,Highway,1489,54.5,Rain,No,85.1,Low
2111,2024-03-28 22:00:00,Suburban,Main Road,1809,14.5,Storm,No,108.6,Low
2112,2024-03-28 23:00:00,Downtown,Main Road,1948,27.8,Fog,No,26.6,Low
2113,2024-03-29 00:00:00,Residential,Local Road,1298,68.4,Storm,No,45.2,Medium
2114,2024-03-29 01:00:00,Suburban,Highway,1715,65.6,Rain,No,82.0,High
2115,2024-03-29 02:00:00,Industrial,Local Road,2667,33.6,Fog,No,57.8,Low
2116,2024-03-29 03:00:00,Suburban,Highway,1905,38.2,Clear,No,41.7,Low
2117,2024-03-29 04:00:00,Commercial,Main Road,930,42.3,Fog,No,97.2,Medium
2118,2024-03-29 05:00:00,Suburban,Highway,112,69.4,Storm,No,65.9,Low
2119,2024-03-29 06:00:00,Downtown,Local Road,1928,49.9,Fog,No,6.9,Medium
2120,2024-03-29 07:00:00,Industrial,Local Road,2202,41.3,Rain,No,16.4,High
2121,2024-03-29 08:00:00,Suburban,Highway,1395,39.8,Rain,No,55.4,Low
2122,2024-03-29 09:00:00,Residential,Local Road,1642,24.2,Rain,No,61.8,High
2123,2024-03-29 10:00:00,Downtown,Local Road,601,62.0,Clear,No,93.5,Medium
2124,2024-03-29 11:00:00,Industrial,Highway,2314,15.1,Rain,No,103.8,Low
2125,2024-03-29 12:00:00,Downtown,Local Road,260,49.0,Clear,No,88.1,Medium
2126,2024-03-29 13:00:00,Suburban,Highway,315,75.7,Clear,Yes,90.5,High
2127,2024-03-29 14:00:00,Suburban,Main Road,1787,74.2,Storm,No,85.3,High
2128,2024-03-29 15:00:00,Industrial,Highway,2888,28.4,Fog,No,98.2,Low
2129,2024-03-29 16:00:00,Suburban,Highway,919,15.5,Storm,No,117.7,Low
2130,2024-03-29 17:00:00,Residential,Main Road,238,44.0,Rain,No,84.2,Low
2131,2024-03-29 18:00:00,Residential,Local Road,2389,44.6,Storm,No,111.4,Low
2132,2024-03-29 19:00:00,Downtown,Main Road,630,29.8,Clear,No,31.2,High
2133,2024-03-29 20:00:00,Commercial,Highway,703,25.9,Rain,No,66.3,Low
2134,2024-03-29 21:00:00,Residential,Highway,1742,29.5,Fog,Yes,22.5,Medium
2135,2024-03-29 22:00:00,Downtown,Main Road,1340,57.9,Rain,No,108.6,High
2136,2024-03-29 23:00:00,Residential,Highway,2289,14.2,Clear,No,67.1,Low
2137,2024-03-30 00:00:00,Industrial,Highway,2365,78.4,Storm,No,93.1,Low
2138,2024-03-30 01:00:00,Downtown,Local Road,1591,72.0,Storm,No,78.8,High
2139,2024-03-30 02:00:00,Residential,Highway,2205,70.7,Storm,No,24.7,Medium
2140,2024-03-30 03:00:00,Downtown,Main Road,1803,27.8,Clear,No,18.1,Medium
2141,2024-03-30 04:00:00,Industrial,Highway,2224,64.1,Clear,No,116.2,Low
2142,2024-03-30 05:00:00,Downtown,Main Road,2492,68.7,Storm,No,74.6,High
2143,2024-03-30 06:00:00,Residential,Highway,1206,76.5,Fog,No,5.1,Medium
2144,2024-03-30 07:00:00,Residential,Local Road,1278,73.3,Fog,No,42.5,Medium
2145,2024-03-30 08:00:00,Residential,Main Road,2515,36.5,Fog,No,109.2,Medium
2146,2024-03-30 09:00:00,Industrial,Highway,787,23.9,Storm,No,84.2,Medium
2147,2024-03-30 10:00:00,Commercial,Main Road,2888,66.5,Clear,Yes,110.5,High
2148,2024-03-30 11:00:00,Commercial,Highway,1422,59.0,Fog,No,89.5,Medium
2149,2024-03-30 12:00:00,Commercial,Local Road,1657,70.9,Storm,No,89.9,High
2150,2024-03-30 13:00:00,Residential,Main Road,2466,48.1,Rain,No,84.5,Low
2151,2024-03-30 14:00:00,Residential,Local Road,789,62.8,Rain,No,26.8,Low
2152,2024-03-30 15:00:00,Downtown,Main Road,1762,64.3,Fog,Yes,73.7,Medium
2153,2024-03-30 16:00:00,Industrial,Local Road,1903,71.6,Clear,No,79.5,Low
2154,2024-03-30 17:00:00,Residential,Main Road,2261,16.5,Clear,No,67.9,High
2155,2024-03-30 18:00:00,Residential,Main Road,700,76.4,Rain,Yes,104.5,High
2156,2024-03-30 19:00:00,Suburban,Highway,847,11.1,Rain,No,39.5,Medium
2157,2024-03-30 20:00:00,Downtown,Local Road,1683,21.3,Fog,No,66.3,Low
2158,2024-03-30 21:00:00,Downtown,Local Road,730,28.3,Clear,No,43.5,Low
2159,2024-03-30 22:00:00,Downtown,Highway,2625,20.1,Storm,Yes,50.1,High
2160,2024-03-30 23:00:00,Suburban,Local Road,551,45.1,Rain,No,71.5,Medium
2161,2024-03-31 00:00:00,Suburban,Highway,2788,16.8,Rain,No,35.1,Medium
2162,2024-03-31 01:00:00,Residential,Highway,1301,75.0,Rain,No,100.9,Medium
2163,2024-03-31 02:00:00,Commercial,Main Road,1113,26.1,Fog,No,39.4,Low
2164,2024-03-31 03:00:00,Suburban,Local Road,1227,29.5,Rain,No,113.3,Medium
2165,2024-03-31 04:00:00,Commercial,Local Road,1501,78.7,Clear,No,65.1,High
2166,2024-03-31 05:00:00,Industrial,Main Road,133,79.4,Clear,No,118.5,Low
2167,2024-03-31 06:00:00,Commercial,Highway,1740,43.6,Fog,No,93.7,Low
2168,2024-03-31 07:00:00,Downtown,Main Road,2433,18.3,Clear,No,107.5,High
2169,2024-03-31 08:00:00,Industrial,Local Road,754,72.4,Storm,Yes,51.4,Medium
2170,2024-03-31 09:00:00,Commercial,Local Road,2698,79.3,Clear,No,54.9,Low
2171,2024-03-31 10:00:00,Residential,Local Road,257,23.4,Clear,No,101.9,Low
2172,2024-03-31 11:00:00,Suburban,Highway,1836,13.3,Storm,No,100.1,Medium
2173,2024-03-31 12:00:00,Industrial,Local Road,2820,14.5,Rain,No,20.8,High
2174,2024-03-31 13:00:00,Residential,Main Road,2317,12.8,Fog,No,9.2,High
2175,2024-03-31 14:00:00,Industrial,Highway,2836,46.0,Rain,Yes,75.9,High
2176,2024-03-31 15:00:00,Downtown,Local Road,2789,64.9,Rain,No,80.6,Medium
2177,2024-03-31 16:00:00,Industrial,Local Road,2408,37.5,Storm,No,52.7,Low
2178,2024-03-31 17:00:00,Suburban,Highway,1538,15.7,Rain,No,32.9,Medium
2179,2024-03-31 18:00:00,Residential,Local Road,1757,40.0,Storm,No,66.7,Low
2180,2024-03-31 19:00:00,Commercial,Main Road,2262,30.7,Storm,No,9.2,High
2181,2024-03-31 20:00:00,Industrial,Highway,2233,53.1,Fog,No,27.3,High
2182,2024-03-31 21:00:00,Residential,Local Road,948,46.7,Fog,No,100.6,Medium
2183,2024-03-31 22:00:00,Suburban,Local Road,52,43.5,Storm,No,66.5,Medium
2184,2024-03-31 23:00:00,Industrial,Highway,1196,44.6,Fog,Yes,70.8,High
2185,2024-04-01 00:00:00,Suburban,Main Road,1199,71.5,Fog,No,12.1,Low
2186,2024-04-01 01:00:00,Commercial,Highway,472,67.9,Clear,No,15.8,Low
2187,2024-04-01 02:00:00,Commercial,Local Road,436,69.2,Clear,No,17.7,High
2188,2024-04-01 03:00:00,Suburban,Main Road,2419,13.1,Clear,Yes,54.0,Low
2189,2024-04-01 04:00:00,Commercial,Local Road,405,47.2,Clear,No,91.3,Low
2190,2024-04-01 05:00:00,Industrial,Local Road,178,59.0,Fog,No,90.9,Medium
2191,2024-04-01 06:00:00,Downtown,Highway,1485,64.8,Storm,No,69.6,Medium
2192,2024-04-01 07:00:00,Downtown,Highway,1800,10.8,Fog,No,45.5,High
2193,2024-04-01 08:00:00,Downtown,Main Road,2845,18.7,Fog,No,113.3,High
2194,2024-04-01 09:00:00,Downtown,Highway,62,71.9,Storm,No,52.7,Low
2195,2024-04-01 10:00:00,Commercial,Local Road,1546,46.4,Rain,No,87.2,Medium
2196,2024-04-01 11:00:00,Residential,Highway,466,22.6,Rain,No,48.1,Low
2197,2024-04-01 12:00:00,Suburban,Local Road,2860,59.9,Storm,No,43.7,Medium
2198,2024-04-01 13:00:00,Industrial,Highway,1092,51.5,Rain,No,108.8,Medium
2199,2024-04-01 14:00:00,Commercial,Highway,646,50.7,Rain,Yes,80.6,Medium
2200,2024-04-01 15:00:00,Suburban,Main Road,242,75.2,Clear,No,25.8,Low
2201,2024-04-01 16:00:00,Downtown,Local Road,1712,63.2,Fog,No,110.0,Low
2202,2024-04-01 17:00:00,Commercial,Local Road,246,37.6,Fog,No,33.1,Medium
2203,2024-04-01 18:00:00,Downtown,Highway,2481,18.0,Rain,No,82.0,High
2204,2024-04-01 19:00:00,Commercial,Main Road,2853,50.2,Storm,Yes,77.9,High
2205,2024-04-01 20:00:00,Downtown,Local Road,730,12.6,Rain,No,65.3,Low
2206,2024-04-01 21:00:00,Suburban,Local Road,292,62.0,Clear,No,21.0,Low
2207,2024-04-01 22:00:00,Residential,Highway,272,47.7,Storm,No,86.5,Medium
2208,2024-04-01 23:00:00,Downtown,Highway,1312,57.7,Rain,No,18.9,Low
2209,2024-04-02 00:00:00,Suburban,Highway,1589,27.9,Fog,Yes,112.0,Low
2210,2024-04-02 01:00:00,Commercial,Main Road,964,22.5,Storm,No,53.6,Medium
2211,2024-04-02 02:00:00,Industrial,Local Road,2116,48.1,Storm,No,23.8,High
2212,2024-04-02 03:00:00,Suburban,Local Road,309,27.7,Storm,No,73.5,Low
2213,2024-04-02 04:00:00,Downtown,Local Road,1397,31.4,Storm,No,110.6,Low
2214,2024-04-02 05:00:00,Commercial,Highway,1668,69.3,Storm,No,27.5,Low
2215,2024-04-02 06:00:00,Suburban,Local Road,129,24.8,Clear,No,107.5,High
2216,2024-04-02 07:00:00,Suburban,Local Road,2087,76.9,Storm,Yes,74.2,High
2217,2024-04-02 08:00:00,Residential,Local Road,1946,38.1,Clear,No,56.1,Medium
2218,2024-04-02 09:00:00,Commercial,Main Road,1825,72.2,Fog,No,87.3,Low
2219,2024-04-02 10:00:00,Downtown,Local Road,1591,49.7,Rain,No,98.6,High
2220,2024-04-02 11:00:00,Suburban,Highway,150,11.8,Rain,No,22.3,Low
2221,2024-04-02 12:00:00,Residential,Highway,530,57.3,Clear,No,40.6,Medium
2222,2024-04-02 13:00:00,Suburban,Main Road,2011,31.3,Clear,No,55.9,High
2223,2024-04-02 14:00:00,Industrial,Highway,1544,63.0,Fog,No,30.3,Low
2224,2024-04-02 15:00:00,Downtown,Highway,753,79.7,Clear,No,42.6,Low
2225,2024-04-02 16:00:00,Residential,Local Road,662,34.0,Rain,Yes,79.8,Low
2226,2024-04-02 17:00:00,Residential,Main Road,1683,37.7,Storm,No,25.4,Low
2227,2024-04-02 18:00:00,Industrial,Main Road,1768,62.8,Rain,No,89.8,Medium
2228,2024-04-02 19:00:00,Residential,Main Road,1620,17.0,Clear,No,34.6,Medium
2229,2024-04-02 20:00:00,Industrial,Local Road,750,13.9,Clear,No,40.4,Medium
2230,2024-04-02 21:00:00,Downtown,Highway,1394,26.9,Storm,No,24.4,Medium
2231,2024-04-02 22:00:00,Residential,Highway,2100,73.9,Fog,No,25.6,High
2232,2024-04-02 23:00:00,Suburban,Local Road,1555,17.0,Rain,No,8.8,Medium
2233,2024-04-03 00:00:00,Industrial,Highway,840,17.3,Rain,No,71.6,Medium
2234,2024-04-03 01:00:00,Residential,Local Road,213,77.6,Rain,No,33.9,Medium
2235,2024-04-03 02:00:00,Commercial,Main Road,173,29.9,Fog,No,44.4,High
2236,2024-04-03 03:00:00,Industrial,Local Road,62,60.0,Clear,No,117.9,Medium
2237,2024-04-03 04:00:00,Downtown,Local Road,93,77.5,Storm,No,29.7,Medium
2238,2024-04-03 05:00:00,Industrial,Local Road,2501,72.3,Fog,No,18.3,Low
2239,2024-04-03 06:00:00,Industrial,Local Road,1578,57.8,Storm,No,90.1,Medium
2240,2024-04-03 07:00:00,Commercial,Highway,515,64.9,Storm,No,102.4,Medium
2241,2024-04-03 08:00:00,Downtown,Main Road,2260,26.7,Clear,No,117.9,Medium
2242,2024-04-03 09:00:00,Commercial,Main Road,1695,35.8,Clear,Yes,49.9,Low
2243,2024-04-03 10:00:00,Suburban,Highway,968,25.8,Rain,No,49.8,Low
2244,2024-04-03 11:00:00,Industrial,Main Road,1648,15.3,Storm,No,7.9,Low
2245,2024-04-03 12:00:00,Industrial,Local Road,2440,51.5,Rain,No,109.4,Medium
2246,2024-04-03 13:00:00,Commercial,Main Road,473,69.3,Fog,Yes,117.1,Low
2247,2024-04-03 14:00:00,Suburban,Highway,98,12.4,Storm,No,118.3,Medium
2248,2024-04-03 15:00:00,Suburban,Main Road,88,49.1,Fog,No,86.6,Low
2249,2024-04-03 16:00:00,Suburban,Local Road,747,54.5,Storm,No,97.5,High
2250,2024-04-03 17:00:00,Residential,Local Road,1657,50.0,Clear,No,109.6,Low
2251,2024-04-03 18:00:00,Commercial,Local Road,236,25.6,Fog,No,32.0,Medium
2252,2024-04-03 19:00:00,Suburban,Highway,2414,40.2,Rain,No,36.3,Medium
2253,2024-04-03 20:00:00,Commercial,Local Road,2172,64.7,Storm,No,47.0,Medium
2254,2024-04-03 21:00:00,Commercial,Highway,1090,74.9,Clear,No,84.7,Medium
2255,2024-04-03 22:00:00,Residential,Local Road,467,52.4,Fog,Yes,44.5,Medium
2256,2024-04-03 23:00:00,Suburban,Main Road,2917,40.2,Clear,No,9.2,Medium
2257,2024-04-04 00:00:00,Industrial,Main Road,2259,29.1,Rain,No,51.0,Medium
2258,2024-04-04 01:00:00,Industrial,Main Road,1088,47.8,Rain,No,117.3,High
2259,2024-04-04 02:00:00,Downtown,Main Road,2921,56.6,Fog,Yes,108.6,Medium
2260,2024-04-04 03:00:00,Commercial,Main Road,2606,41.6,Storm,No,9.7,Low
2261,2024-04-04 04:00:00,Residential,Main Road,2797,33.5,Fog,Yes,55.2,High
2262,2024-04-04 05:00:00,Residential,Local Road,902,28.9,Clear,No,107.6,Low
2263,2024-04-04 06:00:00,Suburban,Local Road,849,59.0,Fog,Yes,62.2,Medium
2264,2024-04-04 07:00:00,Commercial,Highway,2853,37.2,Clear,No,59.3,Low
2265,2024-04-04 08:00:00,Industrial,Main Road,1527,51.1,Clear,No,46.9,High
2266,2024-04-04 09:00:00,Industrial,Local Road,1391,33.3,Clear,No,92.0,Medium
2267,2024-04-04 10:00:00,Residential,Highway,1400,71.0,Fog,Yes,46.0,Medium
2268,2024-04-04 11:00:00,Downtown,Highway,645,67.7,Rain,Yes,39.7,Low
2269,2024-04-04 12:00:00,Suburban,Main Road,2601,75.8,Storm,Yes,94.7,Medium
2270,2024-04-04 13:00:00,Industrial,Main Road,1752,46.9,Fog,No,66.3,Medium
2271,2024-04-04 14:00:00,Commercial,Highway,1568,16.9,Rain,Yes,103.2,Low
2272,2024-04-04 15:00:00,Suburban,Highway,51,79.1,Fog,No,69.4,Medium
2273,2024-04-04 16:00:00,Downtown,Highway,1540,59.8,Fog,No,106.9,Low
2274,2024-04-04 17:00:00,Suburban,Highway,2485,20.6,Storm,No,91.3,High
2275,2024-04-04 18:00:00,Downtown,Main Road,2854,31.7,Rain,No,88.0,Low
2276,2024-04-04 19:00:00,Commercial,Main Road,2854,31.1,Clear,No,31.2,Low
2277,2024-04-04 20:00:00,Commercial,Local Road,714,24.8,Clear,No,32.5,High
2278,2024-04-04 21:00:00,Suburban,Main Road,975,76.7,Clear,No,32.9,High
2279,2024-04-04 22:00:00,Downtown,Main Road,2848,46.9,Clear,Yes,6.7,High
2280,2024-04-04 23:00:00,Residential,Local Road,807,12.9,Rain,Yes,91.0,Low
2281,2024-04-05 00:00:00,Downtown,Highway,2961,12.7,Clear,No,46.4,Medium
2282,2024-04-05 01:00:00,Residential,Local Road,1916,55.3,Rain,Yes,64.9,Medium
2283,2024-04-05 02:00:00,Residential,Local Road,1501,64.1,Rain,Yes,43.7,High
2284,2024-04-05 03:00:00,Residential,Main Road,1107,77.9,Clear,No,46.1,Medium
2285,2024-04-05 04:00:00,Industrial,Local Road,444,70.5,Clear,No,20.3,High
2286,2024-04-05 05:00:00,Suburban,Local Road,1738,78.2,Clear,No,118.9,Low
2287,2024-04-05 06:00:00,Residential,Highway,2548,31.6,Rain,No,109.7,Low
2288,2024-04-05 07:00:00,Residential,Main Road,674,69.8,Rain,No,106.9,Low
2289,2024-04-05 08:00:00,Residential,Local Road,1399,57.7,Clear,No,53.2,Medium
2290,2024-04-05 09:00:00,Suburban,Main Road,1349,53.4,Storm,Yes,81.5,High
2291,2024-04-05 10:00:00,Industrial,Main Road,1915,25.9,Storm,No,7.4,Low
2292,2024-04-05 11:00:00,Commercial,Highway,105,70.9,Rain,No,31.0,High
2293,2024-04-05 12:00:00,Commercial,Local Road,1164,49.0,Clear,No,29.6,Medium
2294,2024-04-05 13:00:00,Downtown,Highway,2632,75.6,Rain,No,58.5,Low
2295,2024-04-05 14:00:00,Residential,Highway,2392,13.0,Storm,No,70.7,High
2296,2024-04-05 15:00:00,Suburban,Main Road,1876,74.5,Rain,No,40.2,High
2297,2024-04-05 16:00:00,Residential,Highway,1195,22.6,Storm,No,86.1,High
2298,2024-04-05 17:00:00,Residential,Main Road,2182,48.7,Clear,No,79.5,High
2299,2024-04-05 18:00:00,Commercial,Highway,2872,52.3,Fog,No,36.8,Low
2300,2024-04-05 19:00:00,Downtown,Local Road,2278,54.8,Fog,No,49.8,High
2301,2024-04-05 20:00:00,Suburban,Highway,487,70.6,Clear,No,18.7,High
2302,2024-04-05 21:00:00,Commercial,Highway,639,65.4,Fog,No,18.7,Medium
2303,2024-04-05 22:00:00,Downtown,Highway,583,70.0,Fog,No,9.0,Medium
2304,2024-04-05 23:00:00,Downtown,Local Road,2808,61.7,Rain,No,106.4,Medium
2305,2024-04-06 00:00:00,Suburban,Main Road,1183,31.2,Storm,No,81.8,High
2306,2024-04-06 01:00:00,Commercial,Local Road,1077,21.6,Clear,No,13.8,High
2307,2024-04-06 02:00:00,Residential,Highway,1940,63.8,Clear,No,29.6,Low
2308,2024-04-06 03:00:00,Industrial,Main Road,1216,16.4,Rain,No,46.7,Low
2309,2024-04-06 04:00:00,Commercial,Main Road,1984,27.7,Clear,No,98.5,Low
2310,2024-04-06 05:00:00,Industrial,Main Road,1103,43.9,Clear,No,89.5,High
2311,2024-04-06 06:00:00,Commercial,Main Road,2881,71.3,Rain,No,73.8,Medium
2312,2024-04-06 07:00:00,Commercial,Highway,96,58.8,Rain,No,57.1,Low
2313,2024-04-06 08:00:00,Residential,Local Road,846,23.4,Rain,No,65.4,High
2314,2024-04-06 09:00:00,Residential,Main Road,922,56.9,Storm,No,82.4,High
2315,2024-04-06 10:00:00,Industrial,Main Road,640,56.2,Rain,Yes,51.8,High
2316,2024-04-06 11:00:00,Downtown,Main Road,954,37.5,Fog,No,66.6,Medium
2317,2024-04-06 12:00:00,Industrial,Local Road,1473,65.8,Storm,No,74.1,Low
2318,2024-04-06 13:00:00,Downtown,Main Road,1819,35.7,Clear,No,106.5,High
2319,2024-04-06 14:00:00,Commercial,Main Road,2082,68.7,Fog,No,91.7,Medium
2320,2024-04-06 15:00:00,Downtown,Highway,2643,57.4,Clear,No,110.4,High
2321,2024-04-06 16:00:00,Downtown,Highway,2724,43.0,Storm,No,42.4,Medium
2322,2024-04-06 17:00:00,Commercial,Main Road,428,39.9,Clear,No,13.8,Low
2323,2024-04-06 18:00:00,Industrial,Local Road,926,20.2,Storm,No,112.2,Low
2324,2024-04-06 19:00:00,Residential,Main Road,1259,29.6,Clear,No,60.7,Medium
2325,2024-04-06 20:00:00,Residential,Highway,1494,68.6,Storm,Yes,70.3,Medium
2326,2024-04-06 21:00:00,Commercial,Local Road,1440,61.1,Rain,No,67.5,Low
2327,2024-04-06 22:00:00,Downtown,Highway,241,45.9,Fog,No,20.4,High
2328,2024-04-06 23:00:00,Industrial,Main Road,1195,62.7,Storm,Yes,110.6,High
2329,2024-04-07 00:00:00,Suburban,Highway,1727,60.5,Fog,No,27.0,Low
2330,2024-04-07 01:00:00,Commercial,Local Road,2893,11.2,Clear,No,17.2,High
2331,2024-04-07 02:00:00,Industrial,Main Road,2399,63.6,Fog,No,82.0,Low
2332,2024-04-07 03:00:00,Commercial,Highway,1646,58.4,Clear,No,87.2,Medium
2333,2024-04-07 04:00:00,Downtown,Main Road,1413,20.0,Rain,Yes,78.3,Low
2334,2024-04-07 05:00:00,Industrial,Highway,1041,36.0,Storm,Yes,19.0,Medium
2335,2024-04-07 06:00:00,Industrial,Main Road,97,74.4,Clear,No,58.9,Low
2336,2024-04-07 07:00:00,Industrial,Highway,1572,36.4,Storm,No,68.7,Medium
2337,2024-04-07 08:00:00,Residential,Main Road,1016,58.4,Fog,Yes,83.8,Low
2338,2024-04-07 09:00:00,Downtown,Local Road,1889,39.0,Fog,No,48.0,High
2339,2024-04-07 10:00:00,Suburban,Local Road,2760,12.6,Storm,Yes,53.9,Low
2340,2024-04-07 11:00:00,Industrial,Highway,223,43.3,Storm,No,119.8,Medium
2341,2024-04-07 12:00:00,Downtown,Main Road,2077,57.6,Rain,No,55.0,Low
2342,2024-04-07 13:00:00,Downtown,Local Road,1109,70.9,Fog,No,81.9,Low
2343,2024-04-07 14:00:00,Industrial,Main Road,2035,20.9,Storm,No,61.0,Low
2344,2024-04-07 15:00:00,Commercial,Main Road,1979,22.2,Rain,No,39.0,Medium
2345,2024-04-07 16:00:00,Commercial,Local Road,437,76.6,Rain,No,81.9,Medium
2346,2024-04-07 17:00:00,Residential,Highway,2592,58.5,Rain,No,76.4,Medium
2347,2024-04-07 18:00:00,Industrial,Local Road,2890,21.4,Rain,No,113.8,Medium
2348,2024-04-07 19:00:00,Downtown,Highway,681,50.6,Storm,Yes,16.6,Low
2349,2024-04-07 20:00:00,Commercial,Main Road,997,18.2,Storm,No,116.2,Medium
2350,2024-04-07 21:00:00,Downtown,Highway,1451,44.2,Storm,Yes,35.4,Low
2351,2024-04-07 22:00:00,Residential,Local Road,2080,45.5,Storm,No,81.0,Low
2352,2024-04-07 23:00:00,Downtown,Highway,1836,28.5,Storm,No,94.7,Medium
2353,2024-04-08 00:00:00,Commercial,Highway,1505,23.7,Storm,No,27.9,Low
2354,2024-04-08 01:00:00,Industrial,Main Road,1684,18.6,Fog,No,21.9,Medium
2355,2024-04-08 02:00:00,Industrial,Local Road,2921,37.7,Rain,No,27.1,Medium
2356,2024-04-08 03:00:00,Commercial,Highway,274,15.7,Rain,No,102.1,Low
2357,2024-04-08 04:00:00,Residential,Local Road,99,64.5,Clear,No,90.9,Low
2358,2024-04-08 05:00:00,Suburban,Highway,1096,74.0,Fog,No,73.6,Low
2359,2024-04-08 06:00:00,Industrial,Local Road,2544,29.8,Rain,No,35.9,High
2360,2024-04-08 07:00:00,Downtown,Highway,2925,28.7,Rain,Yes,39.4,Medium
2361,2024-04-08 08:00:00,Residential,Local Road,1755,14.7,Fog,Yes,88.7,High
2362,2024-04-08 09:00:00,Residential,Local Road,2243,55.5,Rain,No,53.1,Medium
2363,2024-04-08 10:00:00,Suburban,Highway,908,17.7,Fog,No,100.8,High
2364,2024-04-08 11:00:00,Suburban,Main Road,842,14.6,Clear,No,93.3,High
2365,2024-04-08 12:00:00,Commercial,Local Road,705,28.2,Storm,No,101.8,High
2366,2024-04-08 13:00:00,Industrial,Local Road,2595,19.6,Fog,No,56.1,High
2367,2024-04-08 14:00:00,Residential,Local Road,2409,79.0,Clear,No,7.8,Medium
2368,2024-04-08 15:00:00,Commercial,Local Road,1419,79.4,Rain,No,22.9,High
2369,2024-04-08 16:00:00,Downtown,Highway,2938,27.9,Fog,No,79.9,Low
2370,2024-04-08 17:00:00,Residential,Main Road,2960,51.6,Clear,Yes,26.0,Medium
2371,2024-04-08 18:00:00,Suburban,Highway,98,65.0,Storm,No,27.2,Low
2372,2024-04-08 19:00:00,Industrial,Main Road,2669,30.5,Rain,No,62.7,High
2373,2024-04-08 20:00:00,Commercial,Local Road,2557,18.7,Clear,No,20.1,Low
2374,2024-04-08 21:00:00,Industrial,Highway,1344,63.8,Storm,No,9.6,Medium
2375,2024-04-08 22:00:00,Industrial,Highway,2313,54.3,Rain,No,62.3,Low
2376,2024-04-08 23:00:00,Industrial,Main Road,1817,27.8,Rain,No,63.5,High
2377,2024-04-09 00:00:00,Commercial,Local Road,2561,60.8,Clear,No,50.5,Medium
2378,2024-04-09 01:00:00,Downtown,Highway,1341,52.7,Clear,No,13.0,Medium
2379,2024-04-09 02:00:00,Residential,Local Road,2447,24.1,Storm,No,81.8,Medium
2380,2024-04-09 03:00:00,Residential,Main Road,2406,35.0,Clear,No,60.1,Medium
2381,2024-04-09 04:00:00,Residential,Local Road,1023,68.1,Fog,No,48.0,Medium
2382,2024-04-09 05:00:00,Commercial,Main Road,1240,32.9,Storm,No,38.7,High
2383,2024-04-09 06:00:00,Residential,Main Road,519,37.5,Fog,No,119.7,Medium
2384,2024-04-09 07:00:00,Commercial,Main Road,2378,70.5,Rain,No,17.0,Medium
2385,2024-04-09 08:00:00,Industrial,Local Road,2568,75.7,Storm,Yes,119.8,Low
2386,2024-04-09 09:00:00,Downtown,Highway,2864,17.7,Fog,No,71.5,Low
2387,2024-04-09 10:00:00,Commercial,Main Road,2068,75.4,Clear,No,79.2,Medium
2388,2024-04-09 11:00:00,Downtown,Main Road,2731,51.8,Rain,No,106.7,High
2389,2024-04-09 12:00:00,Suburban,Main Road,749,43.0,Storm,No,10.0,High
2390,2024-04-09 13:00:00,Industrial,Local Road,524,45.6,Fog,No,58.8,Low
